map_name,circuit_id,td,course_type,leg_index,leg_m,fitness_total,parallel_affordance,crossing_density,exit_clarity,contour_crossing_guidance,HANDRAIL_FOLLOW,LINE_CROSSING,ATTACK_POINT,DIRECT_RISK_RUN,RELIEF_CROSSING_GUIDANCE,SAFETY_RECOVERY,score_a,penalty_b,score_d,score_h
crohot,61388752d7,5,forest,5,439.4,55.2411,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.1407,0.6735,0.8314
crohot,61388752d7,5,forest,6,580.9,55.2411,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.1407,0.6735,0.8314
crohot,61388752d7,5,forest,7,530.7,55.2411,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.1407,0.6735,0.8314
crohot,61388752d7,5,forest,8,317.8,55.2411,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.1407,0.6735,0.8314
crohot,61388752d7,5,forest,9,147.7,55.2411,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.1407,0.6735,0.8314
crohot,61388752d7,5,forest,10,1766.7,55.2411,0.4717,0.1563,0.0,1.0,0.0,0.1563,0.5781,0.0,0.0,0.0,0.8702,0.1407,0.6735,0.8314
crohot,61388752d7,5,forest,11,572.6,55.2411,0.3825,0.1534,0.2075,1.0,0.1742,0.1343,0.457,0.0,0.4555,0.0,0.8702,0.1407,0.6735,0.8314
crohot,61388752d7,5,forest,12,423.9,55.2411,0.2641,0.0807,0.0,1.0,0.0,0.0807,0.5404,0.0,0.0,0.0,0.8702,0.1407,0.6735,0.8314
crohot,61388752d7,5,forest,13,648.4,55.2411,0.6593,0.143,0.7245,1.0,0.5612,0.0808,0.1574,0.0,0.8512,0.0,0.8702,0.1407,0.6735,0.8314
crohot,61388752d7,5,forest,14,461.6,55.2411,0.5946,0.2804,0.464,1.0,0.4051,0.2023,0.3431,0.0,0.6812,0.0,0.8702,0.1407,0.6735,0.8314
crohot,61388752d7,5,forest,15,457.5,55.2411,0.4212,0.0744,0.0531,1.0,0.0971,0.0721,0.5087,0.0,0.2305,0.0,0.8702,0.1407,0.6735,0.8314
crohot,61388752d7,5,forest,16,349.9,55.2411,0.0,0.1226,0.1173,1.0,0.0,0.1139,0.4955,0.0,0.3425,0.0,0.8702,0.1407,0.6735,0.8314
crohot,61388752d7,5,forest,17,374.8,55.2411,0.0,0.1528,0.7753,1.0,0.0,0.0817,0.1295,0.0,0.8805,0.0,0.8702,0.1407,0.6735,0.8314
crohot,61388752d7,5,forest,18,366.8,55.2411,0.1248,0.1199,0.3297,1.0,0.0717,0.0962,0.3753,0.0,0.5742,0.0,0.8702,0.1407,0.6735,0.8314
crohot,d981b3aedd,5,forest,0,547.0,2.1911,1.0,0.1475,0.8407,1.0,0.9169,0.0731,0.0914,0.0,0.9169,0.0,0.8702,0.1504,0.5209,0.8115
crohot,d981b3aedd,5,forest,1,436.6,2.1911,0.6366,0.1528,0.514,1.0,0.4564,0.1057,0.2801,0.0,0.717,0.0,0.8702,0.1504,0.5209,0.8115
crohot,d981b3aedd,5,forest,2,267.8,2.1911,0.35,0.2206,0.1066,1.0,0.1143,0.2065,0.5452,0.0,0.3265,0.0,0.8702,0.1504,0.5209,0.8115
crohot,d981b3aedd,5,forest,3,685.4,2.1911,0.3567,0.1508,0.4524,1.0,0.2399,0.1098,0.315,0.0,0.6726,0.0,0.8702,0.1504,0.5209,0.8115
crohot,d981b3aedd,5,forest,4,441.1,2.1911,0.2052,0.1377,0.1421,1.0,0.0774,0.126,0.488,0.0,0.377,0.0,0.8702,0.1504,0.5209,0.8115
crohot,d981b3aedd,5,forest,5,381.8,2.1911,1.0,0.2333,0.7448,1.0,0.863,0.1291,0.1574,0.0,0.863,0.0,0.8702,0.1504,0.5209,0.8115
crohot,d981b3aedd,5,forest,6,571.1,2.1911,0.6649,0.152,0.2838,1.0,0.3542,0.1262,0.4126,0.0,0.5327,0.0,0.8702,0.1504,0.5209,0.8115
crohot,d981b3aedd,5,forest,7,712.4,2.1911,1.0,0.1635,0.5503,1.0,0.7418,0.1095,0.2616,0.0,0.7418,0.0,0.8702,0.1504,0.5209,0.8115
crohot,d981b3aedd,5,forest,8,309.9,2.1911,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.1504,0.5209,0.8115
crohot,d981b3aedd,5,forest,9,483.2,2.1911,0.4328,0.1967,0.0,1.0,0.0,0.1967,0.5983,0.0,0.0,0.0,0.8702,0.1504,0.5209,0.8115
crohot,d981b3aedd,5,forest,10,973.2,2.1911,0.537,0.1252,0.5316,1.0,0.3916,0.0852,0.2635,0.0,0.7291,0.0,0.8702,0.1504,0.5209,0.8115
crohot,d981b3aedd,5,forest,11,483.2,2.1911,0.0,0.286,0.2848,1.0,0.0,0.2371,0.4598,0.0,0.5337,0.0,0.8702,0.1504,0.5209,0.8115
crohot,d981b3aedd,5,forest,12,268.8,2.1911,0.0,0.0,0.0,0.3284,0.0,0.0,0.5,0.0,0.0,0.3358,0.8702,0.1504,0.5209,0.8115
crohot,d981b3aedd,5,forest,13,539.3,2.1911,0.178,0.1124,0.0,1.0,0.0,0.1124,0.5562,0.0,0.0,0.0,0.8702,0.1504,0.5209,0.8115
crohot,d981b3aedd,5,forest,14,907.2,2.1911,0.4375,0.1467,0.9689,1.0,0.4307,0.0614,0.0178,0.0,0.9843,0.0,0.8702,0.1504,0.5209,0.8115
crohot,d981b3aedd,5,forest,15,253.7,2.1911,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.1504,0.5209,0.8115
crohot,d981b3aedd,5,forest,16,251.9,2.1911,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.1504,0.5209,0.8115
crohot,d981b3aedd,5,forest,17,445.2,2.1911,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.1504,0.5209,0.8115
crohot,d981b3aedd,5,forest,18,1394.5,2.1911,1.0,0.1177,0.0,1.0,0.0,0.1177,0.5588,0.0,0.0,0.0,0.8702,0.1504,0.5209,0.8115
crohot,6d52337e37,5,forest,0,723.9,54.5727,1.0,0.0586,0.1205,1.0,0.3471,0.0543,0.4655,0.0,0.3471,0.0,0.8702,0.038,0.4953,0.6367
crohot,6d52337e37,5,forest,1,419.1,54.5727,0.3917,0.1432,0.2063,1.0,0.1779,0.1255,0.4537,0.0,0.4542,0.0,0.8702,0.038,0.4953,0.6367
crohot,6d52337e37,5,forest,2,581.0,54.5727,0.4803,0.2477,0.4237,1.0,0.3126,0.1848,0.3595,0.0,0.651,0.0,0.8702,0.038,0.4953,0.6367
crohot,6d52337e37,5,forest,3,259.0,54.5727,0.0,0.0048,0.6555,1.0,0.0,0.0029,0.1731,0.0,0.8096,0.0,0.8702,0.038,0.4953,0.6367
crohot,6d52337e37,5,forest,4,591.0,54.5727,0.1849,0.1167,0.8292,1.0,0.1684,0.0587,0.0954,0.0,0.9106,0.0,0.8702,0.038,0.4953,0.6367
crohot,6d52337e37,5,forest,5,507.7,54.5727,0.0,0.0,0.5768,1.0,0.0,0.0,0.2116,0.0,0.7595,0.0,0.8702,0.038,0.4953,0.6367
crohot,6d52337e37,5,forest,6,499.6,54.5727,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.038,0.4953,0.6367
